Region,Country,State,City,Hotel Name,Address,Rating,Number of Reviews,Weighted rating of each unique hotel,Average rating of this brand,Place ID,Google Maps Link,Loyalty Program,Number of hotels of this brand in the program,Corporation,Segment,Total hotels of Corporation / Loyalty Program in this region,Total hotels of Corporation / Loyalty Program in this country,Total hotels of brand in this region,Total hotels of brand in this country,Hotel Brand,Vibe Keywords,Travel Purpose Keywords
North America,United States,IN,Edinburgh,Comfort Inn Edinburgh - Columbus,"11711 N U.S Hwy 31, Edinburgh, IN 46124, United States","4,3",534,"2,932980316","3,969991475",ChIJeXo7ufN0a4gRW-oOUeG_caw,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Evansville,Comfort Inn & Suites Evansville Airport,"3901 US-41, Evansville, IN 47711, United States",4,1136,"3,055760465","3,969991475",ChIJj3WJk3UqbogRCidmcs17nqg,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Evansville,Comfort Inn Evansville East,"8331 E Walnut St, Evansville, IN 47715, United States","3,7",533,"2,522975663","3,969991475",ChIJI5dfGpgsbogRjApVUCLA6cU,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Ferdinand,Comfort Inn,"123 Scenic Hls Ct, Ferdinand, IN 47532, United States","4,1",401,"2,669331704","3,969991475",ChIJdabA3sv1bogRyFIQQoC6uss,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Fishers,Comfort Inn & Suites Fishers - Indianapolis,"9780 N by NE Blvd, Fishers, IN 46037, United States","4,4",117,"2,279070208","3,969991475",ChIJ2b3Yt5WzFIgRU8OcsIwc00M,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Fremont,Comfort Inn,"251 IN-120, Fremont, IN 46737, United States",4,457,"2,660865478","3,969991475",ChIJ-WaxMH0pFogR8hXVKmmmgKo,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Goshen,Comfort Inn Goshen,"2309 Lincolnway E, Goshen, IN 46526, United States","3,5",545,"2,395043562","3,969991475",ChIJ4VmTnw3tFogR_SieHoCOq5o,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Greenfield,Comfort Inn & Suites North Greenfield,"178 E Martindale Dr, Greenfield, IN 46140, United States",4,405,"2,608526034","3,969991475",ChIJi9BhUf4xa4gRaFqe9VEo6KA,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Hammond,Comfort Inn Hammond I-94,"7813 Indianapolis Blvd, Hammond, IN 46324, United States","4,4",532,"2,99939993","3,969991475",ChIJSynEF6HgEYgRjCb92qpB_hI,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Hebron,Comfort Inn Hebron-Lowell Area,"3550 E 181st Ave, Hebron, IN 46341, United States","4,2",571,"2,89526583","3,969991475",ChIJHzbnISv0EYgRZlqSaeOfeDA,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Hobart,Comfort Inn Hobart-Merrillville I-65,"1915 Mississippi St, Hobart, IN 46342, United States","3,4",621,"2,374721827","3,969991475",ChIJ_fPe-EPpEYgRJqMVZUwsz1Y,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Huntington,Comfort Inn Huntington,"2205 N Jefferson St, Huntington, IN 46750, United States",4,309,"2,491361694","3,969991475",ChIJn9FUfJHJFYgRbPjNYsdvPYY,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Indianapolis,Comfort Inn & Suites North at the Pyramids,"9090 Wesleyan Rd, Indianapolis, IN 46268, United States","3,5",744,"2,513136739","3,969991475",ChIJu8x6Fi1Va4gR1MEYjn4rPcU,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Indianapolis,Comfort Inn East,"2295 Shadeland Ave, Indianapolis, IN 46219, United States",4,529,"2,72427587","3,969991475",ChIJSUxQfvpOa4gRd7d3HV25qto,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Indianapolis,Comfort Inn Indianapolis North - Carmel,"10290 Pennsylvania Pkwy, Indianapolis, IN 46280, United States","3,9",594,"2,705154042","3,969991475",ChIJ-ZqnGr-sFIgRItSS_T3BiuI,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Indianapolis,Comfort Inn Indianapolis South I-65,"3514 S Keystone Ave, Indianapolis, IN 46227, United States","3,8",748,"2,730757727","3,969991475",ChIJpe_sCeNaa4gRhpo0F2S_Y_k,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Indianapolis,Comfort Inn South,"5040 S East St, Indianapolis, IN 46227, United States","3,7",1064,"2,800298387","3,969991475",ChIJDUMF771ba4gRF_cTUumN2IU,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Jasper,Comfort Inn,"1970 Hospitality Drive, Jasper, IN 47546, United States","4,5",164,"2,494669437","3,969991475",ChIJXUamAjhjbogRCwYv0HnNKhI,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Kendallville,Comfort Inn,"1917 Dowling St, Kendallville, IN 46755, United States","4,5",8,"1,073522823","3,969991475",ChIJW5q0m-kVFogRYJHYEHpCkW0,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Kokomo,Comfort Inn Near Kokomo Speedway,"522 Essex Dr, Kokomo, IN 46901, United States","3,8",492,"2,558204573","3,969991475",ChIJXRr6iOOFFIgR74glgjCzNHc,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,La Porte,Comfort Inn La Porte,"100 E Shore Pkwy, La Porte, IN 46350, United States","4,5",460,"2,996663541","3,969991475",ChIJN8WIswYSEYgR3tcjFQJma0k,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Lafayette,Comfort Inn Lafayette I-65,"4701 Meijer Ct, Lafayette, IN 47905, United States",4,756,"2,87909588","3,969991475",ChIJS1lQvlkbE4gRp_t7Kn3WOP4,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Lawrenceburg,Comfort Inn & Suites,"1610 Flossie Dr, Lawrenceburg, IN 47025, United States","4,2",524,"2,856167269","3,969991475",ChIJD8AF_uLTQYgRRJvVaXUQZUK,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
North America,United States,IN,Madison,Comfort Inn,"3767 Clifty Dr, Madison, IN 47250, United States","4,2",410,"2,744533913","3,969991475",ChIJt5OXmhwwaogRXkdfFVP2Tt4,Відкрити в Google Maps,Choice Privileges,1173,Choice Hotels,Comfort,3747,3695,1173,1173,Comfort Inn Hotels,"Cozy & family-friendly, practical & economical, warm atmosphere, friendly hospitality, simple reliability, proven comfort, family orientation, conscientious quality","Family Travel: child-friendly, warm hospitality, comfortable family leisure; Short Stays: affordable convenience"
